valid_time,number,expver,rain_mm
1983-01-29,0,0001,0.00047585074
1983-01-30,0,0001,0.0
1983-01-31,0,0001,0.0012549021
1983-02-01,0,0001,0.0
1983-02-02,0,0001,0.0024016849
1983-02-03,0,0001,0.018554887
1983-02-04,0,0001,0.0
1983-02-05,0,0001,0.009641149
1983-02-06,0,0001,0.00023325763
1983-02-07,0,0001,0.022719173
1983-02-08,0,0001,0.011987984
1983-02-09,0,0001,0.11887755
1983-02-10,0,0001,0.019943783
1983-02-11,0,0001,0.073559575
1983-02-12,0,0001,0.006757897
1983-02-13,0,0001,0.35910037
1983-02-14,0,0001,0.00020435637
1983-02-15,0,0001,0.034563787
1983-02-16,0,0001,0.013759359
1983-02-17,0,0001,0.00066068454
1983-02-18,0,0001,0.0038876839
1983-02-19,0,0001,0.0012295174
1983-02-20,0,0001,0.0
1983-02-21,0,0001,0.0
1983-02-22,0,0001,0.00011399089
1983-02-23,0,0001,0.09613518
1983-02-24,0,0001,0.20195466
1983-02-25,0,0001,0.23011313
1983-02-26,0,0001,0.63337344
1983-02-27,0,0001,0.00823544
1983-02-28,0,0001,0.0010196022
1983-03-01,0,0001,0.016747436
1983-03-02,0,0001,0.018393915
1983-03-03,0,0001,0.023331689
1983-03-04,0,0001,0.0020143406
1983-03-05,0,0001,0.0
1983-03-06,0,0001,0.00021761777
1983-03-07,0,0001,0.0007489242
1983-03-08,0,0001,0.0
1983-03-09,0,0001,0.0
1983-03-10,0,0001,0.006798949
1983-03-11,0,0001,0.02167217
1983-03-12,0,0001,0.0
1983-03-13,0,0001,3.3005086e-05
1983-03-14,0,0001,0.0026198714
1983-03-15,0,0001,0.01795997
1983-03-16,0,0001,0.0020951938
1983-03-17,0,0001,0.00054670783
1983-03-18,0,0001,0.00024484593
1983-03-19,0,0001,0.0
1983-03-20,0,0001,0.0
1983-03-21,0,0001,0.0032270818
1983-03-22,0,0001,8.439325e-05
1983-03-23,0,0001,0.0030912068
1983-03-24,0,0001,7.276264e-05
1983-03-25,0,0001,0.16790314
1983-03-26,0,0001,0.000462564
1983-03-27,0,0001,0.0050476217
1983-03-28,0,0001,0.045026213
1983-03-29,0,0001,0.000247404
1983-03-30,0,0001,0.0010020051
1983-03-31,0,0001,0.0001684614
1983-04-01,0,0001,0.03894732
1983-04-02,0,0001,0.00019717003
1983-04-03,0,0001,0.0010859589
1983-04-04,0,0001,0.0092141135
1983-04-05,0,0001,0.0073519587
1983-04-06,0,0001,0.0
1983-04-07,0,0001,0.0
1983-04-08,0,0001,0.0653463
1983-04-09,0,0001,0.0
1983-04-10,0,0001,0.0
1983-04-11,0,0001,0.0
1983-04-12,0,0001,0.00030363718
1983-04-13,0,0001,0.0326455
1983-04-14,0,0001,0.0031678446
1983-04-15,0,0001,1.2548347e-05
1983-04-16,0,0001,0.0
1983-04-17,0,0001,0.053231064
1983-04-18,0,0001,0.055423692
1983-04-19,0,0001,0.0019369917
1983-04-20,0,0001,0.0
1983-04-21,0,0001,0.07069086
1983-04-22,0,0001,3.406144e-05
1983-04-23,0,0001,0.11503285
1983-04-24,0,0001,1.9884906e-06
1983-04-25,0,0001,0.084291555
1983-04-26,0,0001,0.29286465
1983-04-27,0,0001,4.919275e-05
1983-04-28,0,0001,0.0009783175
1983-04-29,0,0001,0.0
1983-04-30,0,0001,0.0010667933
1983-05-01,0,0001,0.010763564
1983-05-02,0,0001,0.0
1983-05-03,0,0001,0.0
1983-05-04,0,0001,0.0
1983-05-05,0,0001,0.10853771
1983-05-06,0,0001,0.0007826173
1983-05-07,0,0001,0.00015569784
1983-05-08,0,0001,0.20139508
1983-05-09,0,0001,0.019395383
1983-05-10,0,0001,0.0024826487
1983-05-11,0,0001,0.010291972
1983-05-12,0,0001,0.00024170884
1983-05-13,0,0001,0.0010906033
1983-05-14,0,0001,0.020659676
1983-05-15,0,0001,0.00673209
1983-05-16,0,0001,1.9508183e-05
1983-05-17,0,0001,0.0014876102
1983-05-18,0,0001,0.0003134789
1983-05-19,0,0001,0.0
1983-05-20,0,0001,0.002256166
1983-05-21,0,0001,0.05563966
1983-05-22,0,0001,0.17614035
1983-05-23,0,0001,0.0
1983-05-24,0,0001,0.004085001
1983-05-25,0,0001,0.0008183813
1983-05-26,0,0001,0.0010199085
1983-05-27,0,0001,0.0013821317
1983-05-28,0,0001,1.6016967e-05
1983-05-29,0,0001,0.00068148924
1983-05-30,0,0001,4.9653816e-05
1983-05-31,0,0001,0.00027373224
1983-06-01,0,0001,0.055461735
1983-06-02,0,0001,2.5204683e-05
1983-06-03,0,0001,0.0
1983-06-04,0,0001,0.0
1983-06-05,0,0001,0.0
1983-06-06,0,0001,0.0
1983-06-07,0,0001,0.0
1983-06-08,0,0001,0.0
1983-06-09,0,0001,0.0
1983-06-10,0,0001,0.0
1983-06-11,0,0001,0.0
1983-06-12,0,0001,0.0
1983-06-13,0,0001,0.0017999525
1983-06-14,0,0001,0.0117774075
1983-06-15,0,0001,0.0
1983-06-16,0,0001,0.0
1983-06-17,0,0001,0.0015003423
1983-06-18,0,0001,0.0025588148
1983-06-19,0,0001,0.57324296
1983-06-20,0,0001,0.042717416
1983-06-21,0,0001,5.806061e-05
1983-06-22,0,0001,9.998276e-05
1983-06-23,0,0001,0.044812888
1983-06-24,0,0001,0.0025809153
1983-06-25,0,0001,0.09704028
1983-06-26,0,0001,0.17248292
1983-06-27,0,0001,0.073311366
1983-06-28,0,0001,0.16398884
1983-06-29,0,0001,0.000113743896
1983-06-30,0,0001,0.00045201005
1983-07-01,0,0001,0.006684569
1983-07-02,0,0001,1.0559904e-05
1983-07-03,0,0001,0.02720207
1983-07-04,0,0001,0.0012034342
1983-07-05,0,0001,0.0014381703
1983-07-06,0,0001,0.000252079
1983-07-07,0,0001,0.035621032
1983-07-08,0,0001,5.233941e-05
1983-07-09,0,0001,0.0
1983-07-10,0,0001,0.0
1983-07-11,0,0001,0.0
1983-07-12,0,0001,0.0
1983-07-13,0,0001,0.0
1983-07-14,0,0001,0.0
1983-07-15,0,0001,0.0
1983-07-16,0,0001,0.0
1983-07-17,0,0001,0.0012726033
1983-07-18,0,0001,0.0033962766
1983-07-19,0,0001,0.0026494535
1983-07-20,0,0001,0.0
1983-07-21,0,0001,0.006273781
1983-07-22,0,0001,6.2124425e-05
1983-07-23,0,0001,0.00030342885
1983-07-24,0,0001,0.0
1983-07-25,0,0001,0.0005608798
1983-07-26,0,0001,0.0139433695
1983-07-27,0,0001,0.049612433
1983-07-28,0,0001,0.010969338
1983-07-29,0,0001,0.0
1983-07-30,0,0001,0.0
1983-07-31,0,0001,0.0
1983-08-01,0,0001,3.998828e-05
1983-08-02,0,0001,0.0001415304
1983-08-03,0,0001,0.0778919
1983-08-04,0,0001,0.0013401242
1983-08-05,0,0001,0.11316099
1983-08-06,0,0001,0.0048814537
1983-08-07,0,0001,0.0013317607
1983-08-08,0,0001,0.1876221
1983-08-09,0,0001,0.48121774
1983-08-10,0,0001,0.020786727
1983-08-11,0,0001,0.08589578
1983-08-12,0,0001,0.12622379
1983-08-13,0,0001,3.6241738e-05
1983-08-14,0,0001,0.0
1983-08-15,0,0001,0.0009816937
1983-08-16,0,0001,0.0025303669
1983-08-17,0,0001,0.0
1983-08-18,0,0001,0.0
1983-08-19,0,0001,0.19896424
1983-08-20,0,0001,0.013676129
1983-08-21,0,0001,0.0164351
1983-08-22,0,0001,0.1775787
1983-08-23,0,0001,1.0910583
1983-08-24,0,0001,0.22112773
1983-08-25,0,0001,0.0150896795
1983-08-26,0,0001,0.0065525896
1983-08-27,0,0001,0.06751755
1983-08-28,0,0001,0.0085687805
1983-08-29,0,0001,0.014167964
1983-08-30,0,0001,3.6212445e-05
1983-08-31,0,0001,0.0017404458
1983-09-01,0,0001,0.47366554
1983-09-02,0,0001,0.0091348775
1983-09-03,0,0001,0.0003851601
1983-09-04,0,0001,0.042269696
1983-09-05,0,0001,0.0
1983-09-06,0,0001,0.0
1983-09-07,0,0001,0.0
1983-09-08,0,0001,0.0
1983-09-09,0,0001,0.0
1983-09-10,0,0001,0.00040281232
1983-09-11,0,0001,0.0055722008
1983-09-12,0,0001,0.06048518
1983-09-13,0,0001,0.02107083
1983-09-14,0,0001,0.0
1983-09-15,0,0001,0.000982533
1983-09-16,0,0001,0.0011487374
1983-09-17,0,0001,0.03543084
1983-09-18,0,0001,0.013238113
1983-09-19,0,0001,0.0
1983-09-20,0,0001,0.011493942
1983-09-21,0,0001,1.1344462e-05
1983-09-22,0,0001,8.0978345e-05
1983-09-23,0,0001,4.096058e-05
1983-09-24,0,0001,0.00091796543
1983-09-25,0,0001,0.0
1983-09-26,0,0001,0.0
1983-09-27,0,0001,1.9884906e-06
1983-09-28,0,0001,0.0
1983-09-29,0,0001,0.0063392185
1983-09-30,0,0001,0.018435873
1983-10-01,0,0001,0.0
1983-10-02,0,0001,0.0
1983-10-03,0,0001,0.0
1983-10-04,0,0001,0.0005688298
1983-10-05,0,0001,0.014774747
1983-10-06,0,0001,0.0023441021
1983-10-07,0,0001,0.00032129098
1983-10-08,0,0001,0.05410141
1983-10-09,0,0001,0.009048338
1983-10-10,0,0001,0.0
1983-10-11,0,0001,0.06374736
1983-10-12,0,0001,0.06949333
1983-10-13,0,0001,0.0028341617
1983-10-14,0,0001,0.041825403
1983-10-15,0,0001,0.111466184
1983-10-16,0,0001,5.457064e-06
1983-10-17,0,0001,0.078429125
1983-10-18,0,0001,0.0056959195
1983-10-19,0,0001,0.0
1983-10-20,0,0001,0.0
1983-10-21,0,0001,0.0
1983-10-22,0,0001,0.012418942
1983-10-23,0,0001,0.05648832
1983-10-24,0,0001,0.005729055
1983-10-25,0,0001,0.0
1983-10-26,0,0001,0.0
1983-10-27,0,0001,0.0
1983-10-28,0,0001,0.00011835992
1983-10-29,0,0001,0.010918752
1983-10-30,0,0001,0.1914811
1983-10-31,0,0001,0.0054870583
1983-11-01,0,0001,0.0
1983-11-02,0,0001,0.0
1983-11-03,0,0001,0.011197928
1983-11-04,0,0001,0.020979121
1983-11-05,0,0001,0.07040818
1983-11-06,0,0001,0.14154044
1983-11-07,0,0001,1.4223866
1983-11-08,0,0001,0.2119251
1983-11-09,0,0001,0.07223417
1983-11-10,0,0001,0.3160051
1983-11-11,0,0001,0.054943323
1983-11-12,0,0001,1.45367885e-05
1983-11-13,0,0001,0.012189983
1983-11-14,0,0001,0.009787269
1983-11-15,0,0001,0.99447966
1983-11-16,0,0001,0.052266706
1983-11-17,0,0001,1.275855
1983-11-18,0,0001,0.22627808
1983-11-19,0,0001,0.021497572
1983-11-20,0,0001,0.0023205741
1983-11-21,0,0001,0.9543705
1983-11-22,0,0001,0.00787889
1983-11-23,0,0001,0.14684232
1983-11-24,0,0001,0.0028859114
1983-11-25,0,0001,0.00060132804
1983-11-26,0,0001,0.0
1983-11-27,0,0001,1.8590456e-05
1983-11-28,0,0001,0.018180644
1983-11-29,0,0001,0.00044520284
1983-11-30,0,0001,7.0912824e-06
1983-12-01,0,0001,0.0
1983-12-02,0,0001,0.000379082
1983-12-03,0,0001,0.012979868
1983-12-04,0,0001,0.06031382
1983-12-05,0,0001,0.028885707
1983-12-06,0,0001,0.0028298972
1983-12-07,0,0001,0.0
1983-12-08,0,0001,6.531282e-05
1983-12-09,0,0001,1.2548347e-05
1983-12-10,0,0001,0.062526055
1983-12-11,0,0001,0.07672411
1983-12-12,0,0001,0.03231552
1983-12-13,0,0001,0.0791832
1983-12-14,0,0001,3.4941062e-05
1983-12-15,0,0001,0.00158342
1983-12-16,0,0001,0.0023713312
1983-12-17,0,0001,0.00078353024
1983-12-18,0,0001,0.08880269
1983-12-19,0,0001,0.26660436
1983-12-20,0,0001,3.954866e-05
1983-12-21,0,0001,0.24662755
1983-12-22,0,0001,0.0010536322
1983-12-23,0,0001,0.0003061723
1983-12-24,0,0001,0.0
1983-12-25,0,0001,0.0
1983-12-26,0,0001,5.019415e-05
1983-12-27,0,0001,0.0
1983-12-28,0,0001,0.0
1983-12-29,0,0001,0.00010421009
1983-12-30,0,0001,0.0
1983-12-31,0,0001,0.0
1984-01-01,0,0001,6.50394e-05
1984-01-02,0,0001,1.5237962e-05
1984-01-03,0,0001,2.912087e-05
1984-01-04,0,0001,0.08319829
1984-01-05,0,0001,0.0022135822
1984-01-06,0,0001,0.002263898
1984-01-07,0,0001,0.0024271125
1984-01-08,0,0001,0.018654292
1984-01-09,0,0001,0.37380034
1984-01-10,0,0001,2.2289705e-05
1984-01-11,0,0001,0.0
1984-01-12,0,0001,4.562983e-05
1984-01-13,0,0001,6.959434e-05
1984-01-14,0,0001,0.0
1984-01-15,0,0001,4.886648e-05
1984-01-16,0,0001,0.0033815831
1984-01-17,0,0001,2.708552e-05
1984-01-18,0,0001,0.0042298953
1984-01-19,0,0001,0.16239756
1984-01-20,0,0001,3.429513e-06
1984-01-21,0,0001,0.03746652
1984-01-22,0,0001,0.00021364511
1984-01-23,0,0001,0.0074229836
1984-01-24,0,0001,0.33040932
1984-01-25,0,0001,3.7368936e-05
1984-01-26,0,0001,0.0
1984-01-27,0,0001,0.0008081858
1984-01-28,0,0001,0.009144485
1984-01-29,0,0001,0.00034434733
1984-01-30,0,0001,0.015807735
1984-01-31,0,0001,0.14600314
1984-02-01,0,0001,0.0025908658
1984-02-02,0,0001,0.5001041
1984-02-03,0,0001,0.0011095054
1984-02-04,0,0001,0.001603186
1984-02-05,0,0001,0.0
1984-02-06,0,0001,0.002298063
1984-02-07,0,0001,0.0
1984-02-08,0,0001,0.0031497206
1984-02-09,0,0001,0.003936333
1984-02-10,0,0001,3.0554045e-05
1984-02-11,0,0001,0.0
1984-02-12,0,0001,3.5656598e-05
1984-02-13,0,0001,0.15679061
1984-02-14,0,0001,0.16887978
1984-02-15,0,0001,0.017001245
1984-02-16,0,0001,0.0026886791
1984-02-17,0,0001,0.0015087671
1984-02-18,0,0001,0.0052392287
1984-02-19,0,0001,0.014657449
1984-02-20,0,0001,0.005731923
1984-02-21,0,0001,0.002587937
1984-02-22,0,0001,0.0071802028
1984-02-23,0,0001,0.015287709
1984-02-24,0,0001,0.009118629
1984-02-25,0,0001,0.0061561894
1984-02-26,0,0001,0.005832187
1984-02-27,0,0001,0.0003707001
1984-02-28,0,0001,0.085251115
1984-02-29,0,0001,0.47980288
1984-03-01,0,0001,0.040132552
1984-03-02,0,0001,0.00037790864
1984-03-03,0,0001,5.279952e-06
1984-03-04,0,0001,0.017221378
1984-03-05,0,0001,0.0
1984-03-06,0,0001,0.0
1984-03-07,0,0001,0.0
1984-03-08,0,0001,0.0
1984-03-09,0,0001,0.0057246927
1984-03-10,0,0001,0.001568629
1984-03-11,0,0001,0.00014741856
1984-03-12,0,0001,0.0
1984-03-13,0,0001,1.9884906e-06
1984-03-14,0,0001,1.0244755
1984-03-15,0,0001,0.022599917
1984-03-16,0,0001,0.11825543
1984-03-17,0,0001,0.014494174
1984-03-18,0,0001,7.0912342e-06
1984-03-19,0,0001,0.00023184418
1984-03-20,0,0001,0.2710898
1984-03-21,0,0001,0.08095095
1984-03-22,0,0001,0.14570749
1984-03-23,0,0001,0.023204688
1984-03-24,0,0001,5.457064e-06
1984-03-25,0,0001,0.0684927
1984-03-26,0,0001,6.796817e-05
1984-03-27,0,0001,1.9884906e-06
1984-03-28,0,0001,6.177058e-05
1984-03-29,0,0001,0.0078043104
1984-03-30,0,0001,0.0060820756
1984-03-31,0,0001,0.0036359201
1984-04-01,0,0001,0.9817486
1984-04-02,0,0001,0.006984146
1984-04-03,0,0001,0.015442848
1984-04-04,0,0001,0.008742325
1984-04-05,0,0001,0.01917745
1984-04-06,0,0001,0.0010203099
1984-04-07,0,0001,0.012380953
1984-04-08,0,0001,0.0067190025
1984-04-09,0,0001,0.00021579876
1984-04-10,0,0001,0.21601038
1984-04-11,0,0001,0.008940942
1984-04-12,0,0001,0.021745255
1984-04-13,0,0001,0.00074917695
1984-04-14,0,0001,0.0052265087
1984-04-15,0,0001,0.09543046
1984-04-16,0,0001,0.0019060926
1984-04-17,0,0001,0.0028477889
1984-04-18,0,0001,0.0
1984-04-19,0,0001,0.0
1984-04-20,0,0001,0.0
1984-04-21,0,0001,0.0
1984-04-22,0,0001,0.0
1984-04-23,0,0001,0.0
1984-04-24,0,0001,0.0017135476
1984-04-25,0,0001,0.0
1984-04-26,0,0001,0.008221372
1984-04-27,0,0001,1.9884906e-06
1984-04-28,0,0001,0.0
1984-04-29,0,0001,0.0037434509
1984-04-30,0,0001,0.051355876
1984-05-01,0,0001,0.10551434
1984-05-02,0,0001,0.09517342
1984-05-03,0,0001,0.11521774
1984-05-04,0,0001,0.0118317185
1984-05-05,0,0001,0.0
1984-05-06,0,0001,0.096647754
1984-05-07,0,0001,1.0836198e-05
1984-05-08,0,0001,0.21786007
1984-05-09,0,0001,0.027106043
1984-05-10,0,0001,0.0216208
1984-05-11,0,0001,0.0008094725
1984-05-12,0,0001,0.49138772
1984-05-13,0,0001,0.007288236
1984-05-14,0,0001,0.3114876
1984-05-15,0,0001,1.0128978
1984-05-16,0,0001,0.17326993
1984-05-17,0,0001,0.0049182414
1984-05-18,0,0001,0.15426211
1984-05-19,0,0001,0.02403528
1984-05-20,0,0001,0.007867935
1984-05-21,0,0001,0.06940863
1984-05-22,0,0001,0.000712762
1984-05-23,0,0001,0.0018181133
1984-05-24,0,0001,0.017279098
1984-05-25,0,0001,0.043256305
1984-05-26,0,0001,7.038838e-05
1984-05-27,0,0001,0.07340705
1984-05-28,0,0001,0.0012511583
1984-05-29,0,0001,0.02963836
1984-05-30,0,0001,0.004527502
1984-05-31,0,0001,0.008408127
1984-06-01,0,0001,0.0
1984-06-02,0,0001,0.0
1984-06-03,0,0001,0.1034715
1984-06-04,0,0001,0.3278973
1984-06-05,0,0001,0.35321006
1984-06-06,0,0001,0.2318405
1984-06-07,0,0001,0.007569398
1984-06-08,0,0001,5.4479307e-05
1984-06-09,0,0001,0.00060258416
1984-06-10,0,0001,0.0
1984-06-11,0,0001,0.04028333
1984-06-12,0,0001,0.0
1984-06-13,0,0001,0.0
1984-06-14,0,0001,0.0
1984-06-15,0,0001,0.0
1984-06-16,0,0001,0.0
1984-06-17,0,0001,0.00081343064
1984-06-18,0,0001,0.0
1984-06-19,0,0001,0.23028176
1984-06-20,0,0001,0.0009279404
1984-06-21,0,0001,0.0
1984-06-22,0,0001,0.0061740805
1984-06-23,0,0001,5.457064e-06
1984-06-24,0,0001,9.013686e-05
1984-06-25,0,0001,0.003842465
1984-06-26,0,0001,0.0
1984-06-27,0,0001,0.010138475
1984-06-28,0,0001,1.7593935e-06
1984-06-29,0,0001,1.5839854e-05
1984-06-30,0,0001,0.0
1984-07-01,0,0001,0.0036728422
1984-07-02,0,0001,0.0
1984-07-03,0,0001,0.0
1984-07-04,0,0001,0.00049426424
1984-07-05,0,0001,0.019363372
1984-07-06,0,0001,0.0
1984-07-07,0,0001,0.0007869737
1984-07-08,0,0001,0.0
1984-07-09,0,0001,0.0
1984-07-10,0,0001,0.0
1984-07-11,0,0001,0.0
1984-07-12,0,0001,4.1420877e-05
1984-07-13,0,0001,0.0
1984-07-14,0,0001,0.0
1984-07-15,0,0001,0.0
1984-07-16,0,0001,0.010060171
1984-07-17,0,0001,0.08457605
1984-07-18,0,0001,0.002992425
1984-07-19,0,0001,0.0
1984-07-20,0,0001,5.5219924e-05
1984-07-21,0,0001,0.0
1984-07-22,0,0001,0.0
1984-07-23,0,0001,0.0
1984-07-24,0,0001,0.0
1984-07-25,0,0001,0.0
1984-07-26,0,0001,0.00013405454
1984-07-27,0,0001,0.00020971762
1984-07-28,0,0001,0.0
1984-07-29,0,0001,0.0
1984-07-30,0,0001,0.0
1984-07-31,0,0001,0.0053543206
1984-08-01,0,0001,0.0
1984-08-02,0,0001,0.0
1984-08-03,0,0001,0.0
1984-08-04,0,0001,0.27433822
1984-08-05,0,0001,0.0019145971
1984-08-06,0,0001,0.00059658865
1984-08-07,0,0001,0.0039120945
1984-08-08,0,0001,0.06202452
1984-08-09,0,0001,0.00040153484
1984-08-10,0,0001,0.0011735522
1984-08-11,0,0001,0.060047764
1984-08-12,0,0001,0.0
1984-08-13,0,0001,0.00064934936
1984-08-14,0,0001,0.00030224174
1984-08-15,0,0001,0.0039038353
1984-08-16,0,0001,7.074146e-05
1984-08-17,0,0001,0.0007810181
1984-08-18,0,0001,0.0
1984-08-19,0,0001,8.305008e-05
1984-08-20,0,0001,1.453698e-05
1984-08-21,0,0001,0.0
1984-08-22,0,0001,0.022252727
1984-08-23,0,0001,0.18390365
1984-08-24,0,0001,0.0
1984-08-25,0,0001,0.00015139813
1984-08-26,0,0001,0.011537813
1984-08-27,0,0001,0.013562753
1984-08-28,0,0001,0.12713514
1984-08-29,0,0001,0.042063035
1984-08-30,0,0001,0.0
1984-08-31,0,0001,0.0
1984-09-01,0,0001,0.0
1984-09-02,0,0001,0.0
1984-09-03,0,0001,0.0
1984-09-04,0,0001,3.75696e-05
1984-09-05,0,0001,0.029682035
1984-09-06,0,0001,0.20669794
1984-09-07,0,0001,0.008017315
1984-09-08,0,0001,0.22040221
1984-09-09,0,0001,0.024506921
1984-09-10,0,0001,0.014187597
1984-09-11,0,0001,0.08760137
1984-09-12,0,0001,0.0022432928
1984-09-13,0,0001,0.00032496112
1984-09-14,0,0001,9.135386e-05
1984-09-15,0,0001,0.005213642
1984-09-16,0,0001,0.27953243
1984-09-17,0,0001,0.009017531
1984-09-18,0,0001,0.0017997258
1984-09-19,0,0001,0.006433282
1984-09-20,0,0001,0.0
1984-09-21,0,0001,0.0
1984-09-22,0,0001,0.12492231
1984-09-23,0,0001,0.0
1984-09-24,0,0001,0.05767181
1984-09-25,0,0001,0.0022888477
1984-09-26,0,0001,4.855974e-05
1984-09-27,0,0001,0.0
1984-09-28,0,0001,0.00041229406
1984-09-29,0,0001,0.112050645
1984-09-30,0,0001,0.17856374
1984-10-01,0,0001,2.5096693e-05
1984-10-02,0,0001,0.00017557881
1984-10-03,0,0001,0.20447375
1984-10-04,0,0001,0.0032750694
1984-10-05,0,0001,0.02658465
1984-10-06,0,0001,0.061136328
1984-10-07,0,0001,0.0001387931
1984-10-08,0,0001,0.0
1984-10-09,0,0001,0.0
1984-10-10,0,0001,0.001633699
1984-10-11,0,0001,0.07220867
1984-10-12,0,0001,0.0
1984-10-13,0,0001,0.0
1984-10-14,0,0001,5.6776596e-05
1984-10-15,0,0001,0.0
1984-10-16,0,0001,0.0
1984-10-17,0,0001,0.00016179048
1984-10-18,0,0001,0.018024033
1984-10-19,0,0001,0.017593762
1984-10-20,0,0001,0.030848883
1984-10-21,0,0001,0.0614718
1984-10-22,0,0001,0.026578574
1984-10-23,0,0001,0.00087691983
1984-10-24,0,0001,0.00046924566
1984-10-25,0,0001,0.004640229
1984-10-26,0,0001,0.014280409
1984-10-27,0,0001,1.0895365
1984-10-28,0,0001,0.0064419582
1984-10-29,0,0001,0.0
1984-10-30,0,0001,0.00039753687
1984-10-31,0,0001,0.02486896
1984-11-01,0,0001,0.00040918146
1984-11-02,0,0001,0.014720876
1984-11-03,0,0001,0.23989102
1984-11-04,0,0001,0.0024823546
1984-11-05,0,0001,1.1261528
1984-11-06,0,0001,0.20608072
1984-11-07,0,0001,0.19129798
1984-11-08,0,0001,0.02811844
1984-11-09,0,0001,0.5558612
1984-11-10,0,0001,0.2570611
1984-11-11,0,0001,0.15046626
1984-11-12,0,0001,0.40337354
1984-11-13,0,0001,0.25772184
1984-11-14,0,0001,1.4337637
1984-11-15,0,0001,0.10720444
1984-11-16,0,0001,0.22933908
1984-11-17,0,0001,1.0251154e-05
1984-11-18,0,0001,0.03288157
1984-11-19,0,0001,0.02386421
1984-11-20,0,0001,0.00040736786
1984-11-21,0,0001,0.0010265625
1984-11-22,0,0001,0.00013061799
1984-11-23,0,0001,4.0457388e-05
1984-11-24,0,0001,1.9884906e-06
1984-11-25,0,0001,0.0
1984-11-26,0,0001,0.0
1984-11-27,0,0001,0.012837448
1984-11-28,0,0001,0.0
1984-11-29,0,0001,0.0034879744
1984-11-30,0,0001,0.070377864
1984-12-01,0,0001,0.7362064
1984-12-02,0,0001,0.0010210726
1984-12-03,0,0001,9.610085e-05
1984-12-04,0,0001,0.0074733244
1984-12-05,0,0001,2.5096884e-05
1984-12-06,0,0001,0.0014513255
1984-12-07,0,0001,0.0024506405
1984-12-08,0,0001,0.029098047
1984-12-09,0,0001,0.0579909
1984-12-10,0,0001,4.6769088e-05
1984-12-11,0,0001,0.0
1984-12-12,0,0001,0.00056159054
1984-12-13,0,0001,0.000118592754
1984-12-14,0,0001,7.5553544e-05
1984-12-15,0,0001,0.00026149946
1984-12-16,0,0001,0.0062989513
1984-12-17,0,0001,5.004691e-05
1984-12-18,0,0001,0.00041465912
1984-12-19,0,0001,0.07643042
1984-12-20,0,0001,0.0
1984-12-21,0,0001,0.11810347
1984-12-22,0,0001,0.0003543851
1984-12-23,0,0001,0.0031376015
1984-12-24,0,0001,0.00023921969
1984-12-25,0,0001,0.022113029
1984-12-26,0,0001,0.0024726735
1984-12-27,0,0001,0.005006251
1984-12-28,0,0001,0.08682201
1984-12-29,0,0001,2.0351428e-05
1984-12-30,0,0001,3.401912e-05
1984-12-31,0,0001,0.0
1985-01-01,0,0001,0.0012889137
1985-01-02,0,0001,0.0038053598
1985-01-03,0,0001,0.013723381
1985-01-04,0,0001,0.004930765
1985-01-05,0,0001,0.1599217
1985-01-06,0,0001,0.17031658
1985-01-07,0,0001,0.016880957
1985-01-08,0,0001,0.01624707
1985-01-09,0,0001,1.8513865e-05
1985-01-10,0,0001,0.0
1985-01-11,0,0001,0.021808438
1985-01-12,0,0001,0.103135645
1985-01-13,0,0001,0.028264023
1985-01-14,0,0001,0.003851656
1985-01-15,0,0001,0.041077603
1985-01-16,0,0001,0.010461253
1985-01-17,0,0001,0.11132402
1985-01-18,0,0001,0.0039046681
1985-01-19,0,0001,0.00039701606
1985-01-20,0,0001,0.14115107
1985-01-21,0,0001,0.017008057
1985-01-22,0,0001,0.12863348
1985-01-23,0,0001,8.8896115e-05
1985-01-24,0,0001,0.013504911
1985-01-25,0,0001,0.010151514
1985-01-26,0,0001,0.06900845
1985-01-27,0,0001,1.929852e-05
1985-01-28,0,0001,0.0017531044
1985-01-29,0,0001,0.0002732145
1985-01-30,0,0001,0.00024387326
1985-01-31,0,0001,0.0
1985-02-01,0,0001,0.00033049696
1985-02-02,0,0001,0.0
1985-02-03,0,0001,0.0
1985-02-04,0,0001,4.855974e-05
1985-02-05,0,0001,0.0067663286
1985-02-06,0,0001,0.0
1985-02-07,0,0001,0.020472137
1985-02-08,0,0001,0.022073913
1985-02-09,0,0001,0.0063119163
1985-02-10,0,0001,0.564125
1985-02-11,0,0001,0.2526135
1985-02-12,0,0001,0.0002939395
1985-02-13,0,0001,0.0001526335
1985-02-14,0,0001,0.00041273824
1985-02-15,0,0001,1.8413533e-05
1985-02-16,0,0001,0.0
1985-02-17,0,0001,0.00022616127
1985-02-18,0,0001,0.005568476
1985-02-19,0,0001,0.043659717
1985-02-20,0,0001,0.01779189
1985-02-21,0,0001,0.0010259254
1985-02-22,0,0001,0.069589205
1985-02-23,0,0001,6.57513e-05
1985-02-24,0,0001,3.976981e-06
1985-02-25,0,0001,0.0012066142
1985-02-26,0,0001,0.06599225
1985-02-27,0,0001,6.363514e-05
1985-02-28,0,0001,0.00078759564
1985-03-01,0,0001,0.10810929
1985-03-02,0,0001,0.12119623
1985-03-03,0,0001,5.279952e-06
1985-03-04,0,0001,0.0020513604
1985-03-05,0,0001,0.12611029
1985-03-06,0,0001,0.00095639477
1985-03-07,0,0001,5.101231e-05
1985-03-08,0,0001,2.5652538e-05
1985-03-09,0,0001,0.00030867828
